machine_id,timestamp,temperature,pressure,vibration_level,humidity,power_consumption,failure_status
MACHINE_1330,2026-07-08 22:22:34.694881,57.484971046143805,302.4608966256552,8.967688553340555,59.45197069706941,43.115632645139996,1
MACHINE_2472,2026-07-09 00:18:45.695875,41.69611468065049,449.0626470381866,8.823939496717573,48.84670166181125,30.736811154566524,1
MACHINE_069,2026-07-08 23:29:50.697572,48.62641470374144,297.8287822827823,5.868994989231984,61.21172154218601,56.56645193039945,1
MACHINE_1573,2026-07-08 22:44:59.698786,53.2144599479079,175.8866558188971,3.3870088754553254,56.496806572981534,34.01317094896582,1
MACHINE_631,2026-07-08 23:42:31.699869,45.0329545277863,281.06580550985177,6.693452814644479,41.23652527006259,59.536069577016775,1
MACHINE_2955,2026-07-08 22:38:48.701013,41.479525717080406,354.10377442788285,7.990221474200811,58.14439931272102,34.77692914474292,1
MACHINE_632,2026-07-08 22:46:09.702117,29.785989013128937,244.5044986842208,6.038542305107789,64.55930652073388,76.65978621658468,1
MACHINE_1436,2026-07-09 00:05:08.703196,66.20289552600256,393.9709288756416,3.9820931661743653,78.44906555215432,29.70012872862182,1
MACHINE_1896,2026-07-08 23:41:12.704269,48.89331606673507,296.84197423206405,9.515504520916354,47.968912993026834,31.479769350599415,1
MACHINE_1767,2026-07-08 22:31:47.705400,56.12401395662165,249.9531643634692,6.068765214677834,75.81105704088975,37.77324333458379,1
MACHINE_637,2026-07-09 00:17:48.706484,42.456353807442426,344.1265393326146,2.845808125174739,63.25473688135462,71.96940919469874,1
MACHINE_2148,2026-07-08 23:43:10.707566,58.44398009162659,346.6974054962982,5.5310752977069075,69.65561474812732,23.321985038131707,1
MACHINE_1942,2026-07-08 22:58:28.708642,28.1663731605313,443.5598722820663,2.3088443045092437,50.37949760792822,17.90636783140935,1
MACHINE_1333,2026-07-08 22:20:54.709732,42.906858947032944,218.4265962112308,8.115447368461897,60.600842526239326,60.49180652605101,1
MACHINE_2951,2026-07-08 22:54:36.710871,26.38916086417983,168.25783073051377,5.551280912377086,74.89094201675667,45.972193396360375,1
MACHINE_2928,2026-07-08 23:36:05.712308,56.13301218623747,279.23321385373094,8.156065773120472,36.31268298772708,62.994952810474594,1
MACHINE_2565,2026-07-09 00:10:15.717620,46.01725752393555,124.3366263629137,1.2244780136590805,52.302551197076426,33.594514996132624,1
MACHINE_1082,2026-07-08 22:10:27.719524,63.731254369102345,337.2086424820287,7.184456778321241,50.45021168019112,60.952358052467886,1
MACHINE_147,2026-07-08 23:00:31.721507,32.146234433462986,322.7174709017635,5.060038929188468,62.6785957621032,27.360943327816926,1
MACHINE_1230,2026-07-09 00:35:05.722946,51.480165544328784,178.9885270339739,7.373221279472608,66.19584646013628,85.60213745791697,1
MACHINE_2735,2026-07-09 00:20:17.724134,59.91706500565992,344.0055207611807,9.726053301478409,70.91132462040497,44.215234533164185,1
MACHINE_1108,2026-07-09 00:19:09.725386,59.192558854995255,344.2463706330823,3.181170267129372,51.168990481920474,63.733856813404195,1
MACHINE_2550,2026-07-08 23:06:37.726626,29.97257025677094,386.8720219182386,6.167724983309526,73.64724671503747,54.863369073059076,1
MACHINE_1038,2026-07-08 22:38:10.727869,40.70756115615609,241.65530176045883,5.9339603665531735,43.65010419733327,37.42369649528112,1
MACHINE_2018,2026-07-09 00:44:22.729111,57.3882589167132,354.368751669779,2.24007960507039,75.13815618603994,35.46602819535607,1
MACHINE_368,2026-07-08 22:23:53.730758,50.13992282605064,194.99833402359417,5.914221909533374,58.35237558332774,83.1859120249963,1
MACHINE_1336,2026-07-09 00:40:05.731908,56.8841286047878,172.4326492644389,7.074982527728265,47.34866910683144,23.70588391711039,1
MACHINE_1035,2026-07-08 22:16:55.733000,40.36267378167055,475.65838030112934,5.503563999357649,69.59811106899093,41.681675068348596,1
MACHINE_2625,2026-07-08 23:12:31.734079,41.0888631904211,398.6435054322701,2.0673887389599557,54.61994343582374,45.6611613570421,1
MACHINE_008,2026-07-08 23:38:42.735205,35.69019635180041,157.96846248697588,7.369460186130652,47.16522921155823,62.74160715034908,1
MACHINE_1813,2026-07-09 00:31:30.736974,53.46922611027824,431.29972193101685,5.838807362228159,86.1912844173369,54.73793157807067,1
MACHINE_2468,2026-07-09 00:35:41.739713,73.4285654144093,280.03230889269076,7.40558092077753,60.9359580980893,84.00660793365684,1
MACHINE_2789,2026-07-08 23:03:35.741098,43.41559094250229,157.49421169577093,2.5671917980453243,75.56414161242182,88.07041645592116,1
MACHINE_1364,2026-07-08 22:24:23.742194,47.554351113931425,271.2781358464121,5.959217628227855,55.565360492260325,69.33408414252429,1
MACHINE_1713,2026-07-08 21:58:57.743266,54.925192942576224,395.57515739933274,3.1189982278652337,33.97328620163614,21.30004697295125,1
MACHINE_1785,2026-07-08 22:15:43.744334,45.65255104528528,113.46991622967982,4.654229105989185,55.10904259750876,55.74117349601378,1
MACHINE_1568,2026-07-08 23:45:36.745400,58.253593464195056,369.6591753832183,7.211149801061239,64.21076957795201,36.24867075857017,1
MACHINE_1720,2026-07-08 22:53:47.758370,54.09319052881915,326.48319554673634,2.6799019842799394,69.10116059983046,50.87637002137144,1
MACHINE_1688,2026-07-09 00:30:44.760166,64.11497677460991,338.3235920517362,5.104114972374564,76.09442033646283,57.386237823641636,1
MACHINE_1594,2026-07-09 00:03:11.761438,33.201617965188404,357.42701221506036,1.9437738167604475,73.71650615511746,37.972624519419185,1
MACHINE_2290,2026-07-09 00:11:13.762752,54.474314490454866,262.1055374276962,3.816567394108997,50.63200043657449,67.80634441070626,1
MACHINE_2137,2026-07-08 23:02:06.764420,74.44533378309686,313.74391878898825,4.985597079328606,48.600835722702,44.08621881151558,1
MACHINE_2410,2026-07-08 23:07:22.765524,48.39368121108941,249.7280236505017,8.253568037272311,44.100626083161366,53.58713091565628,1
MACHINE_1860,2026-07-08 23:52:54.766539,30.55079140593633,315.30430903871724,6.5457481101089865,61.049518428730465,67.6046010055133,1
MACHINE_1536,2026-07-08 23:37:08.767541,69.00024936341919,288.5386847247744,6.917511368713891,59.54645095150593,67.92782369566426,1
MACHINE_791,2026-07-08 23:15:34.768543,62.04547710051078,278.638523265587,3.9249784517396433,78.66794477812024,31.538850433046655,1
MACHINE_860,2026-07-08 23:11:57.769544,42.15987781267757,162.20915856593496,6.011025235392929,61.72195576006122,67.85322981063892,1
MACHINE_539,2026-07-09 00:31:13.770580,68.89820196473167,272.4547325851411,4.379591935787033,54.31239414464805,27.954132622733184,1
MACHINE_1470,2026-07-08 22:47:50.771634,25.981146801317692,363.53486995287324,2.8998630543088386,46.669439408288255,38.40396355700526,1
MACHINE_2230,2026-07-09 00:41:15.772635,48.872690819072666,275.2790357003568,7.159079365182133,59.61988335132308,66.07812086821998,1
MACHINE_2026,2026-07-08 23:41:35.773627,69.29759253551617,237.29983491804737,3.359163451108291,63.03633414376869,24.618474112198754,1
MACHINE_2671,2026-07-08 23:48:59.774621,60.19870116338692,402.38068213849317,3.752814249447339,71.79371083007726,35.05660668121623,1
MACHINE_826,2026-07-08 22:11:30.775613,43.12179696517018,110.3766458925255,4.4012558019822,70.70523685243342,78.91748920100282,1
MACHINE_867,2026-07-09 00:32:41.776616,62.47853194431567,372.9151505829076,6.0697065763914075,73.51019238608545,71.01136998735888,1
MACHINE_465,2026-07-08 23:30:24.777603,56.37674870202505,382.13987694696243,3.648982148039753,50.9939220297277,32.91477654460797,1
MACHINE_2482,2026-07-08 23:06:21.778583,51.747514215158006,315.83697569041306,3.9981837046558235,63.93440003283306,56.300285143199275,1
MACHINE_2830,2026-07-08 22:09:27.779638,46.68306987851683,261.41298775158685,1.9252671332008409,58.17687807442623,11.253897655011073,1
MACHINE_509,2026-07-09 00:05:44.815908,37.81734839080022,283.5810009388585,7.470855053339052,72.96555183493949,51.943192066870964,1
MACHINE_1126,2026-07-08 22:29:03.820888,56.91015873280071,249.90572717037657,5.712904234605432,64.47201577561157,39.400884375863626,1
MACHINE_809,2026-07-08 22:27:48.826258,54.65186990051534,327.77554381818265,6.782852594407704,58.48572322295316,43.12273798554937,1
MACHINE_2380,2026-07-09 00:37:26.828841,43.36008197931867,233.76770728573308,5.152195826308892,36.86867150863821,22.13661170091618,1
MACHINE_1573,2026-07-09 00:40:32.830350,48.32809246812885,255.829867859837,6.8728444769915065,57.80458746225496,26.037893044704997,1
MACHINE_2079,2026-07-08 22:44:45.831898,51.84992774056535,449.0834241813399,5.085330567030672,79.62878565227388,58.56984864053753,1
MACHINE_2580,2026-07-09 00:01:39.833019,69.5377575541145,390.4805179227148,5.547428223446161,47.73895852559883,19.578788706345737,1
MACHINE_1778,2026-07-08 23:52:48.834102,52.82933128020399,301.42442667656826,3.771727288884456,66.49738216109498,50.97306312099049,1
MACHINE_2009,2026-07-08 22:44:37.835183,57.265970618063406,261.4021604112153,2.074049912641833,55.816069532317854,61.597213267514306,1
MACHINE_165,2026-07-08 23:56:06.836181,63.27268330547578,209.59496318334084,7.302096892105291,47.00834042859121,32.18636969867694,1
MACHINE_2668,2026-07-08 22:34:53.837178,68.33922984309476,256.61757253673363,3.3722809006427528,80.38298116537514,65.72643643935815,1
MACHINE_2111,2026-07-08 22:09:39.838167,39.516779321497836,270.9344841006138,3.8326852278482133,74.83544290489212,52.564176473558675,1
MACHINE_2150,2026-07-08 22:33:38.839255,63.770241862926824,475.55439208230933,3.8665305915580053,49.012165898429295,79.68448729134565,1
MACHINE_2135,2026-07-08 22:07:31.840330,50.19185525116695,372.0418855542258,4.866141653463502,55.200338018914124,39.26519398213004,1
MACHINE_1157,2026-07-09 00:22:49.841446,56.68470867835001,323.5988412271433,3.032824817033507,66.89593715249973,18.720723359942518,1
MACHINE_1243,2026-07-08 22:57:38.842517,57.65322763012246,204.50000011166367,9.447607145759083,65.94396271691141,62.52690210896347,1
MACHINE_2958,2026-07-08 23:00:37.843578,51.54809306756641,257.0818993584763,3.879591479820764,47.71849503293393,45.315551335633984,1
MACHINE_2824,2026-07-09 00:05:13.844583,54.64857346165915,388.0960628499505,2.6538436525271463,50.614182311588976,19.008919997710272,1
MACHINE_2578,2026-07-08 22:45:16.845578,61.093170753409055,408.5298510986852,6.530199199491985,56.39001095897514,47.508773057206966,1
MACHINE_1870,2026-07-08 23:23:51.847716,53.789386566862916,448.4586492428256,4.659750091494802,78.15976485454524,37.75466098151598,1
MACHINE_1224,2026-07-08 22:10:49.849461,54.30786520412329,216.0109788494549,8.367540578235921,61.74442050898023,52.390451299549134,1
MACHINE_1387,2026-07-09 00:06:59.851086,61.5296487638603,325.31075866842167,7.300682384955387,43.75830048849365,74.10464560382617,1
MACHINE_2866,2026-07-08 22:29:24.852667,44.93632251994174,229.16800460852795,5.984184121327624,59.798235272884824,49.78161161040984,1
MACHINE_211,2026-07-09 00:14:06.854177,69.65259582641312,169.30328906409412,3.02326539467615,40.528964220489485,94.9876003629206,1
MACHINE_1946,2026-07-08 22:56:43.855673,60.765663523742134,252.48533568078102,4.034863651784737,62.04852269403582,38.804020943028895,1
MACHINE_1914,2026-07-09 00:13:39.858089,26.57174875298376,265.1780922395183,3.765624269214964,69.37673249691812,36.17941394161295,1
MACHINE_1941,2026-07-09 00:12:27.859994,69.40050494900304,229.9717087097743,5.397583724726943,48.35559513641138,81.60598068944309,1
MACHINE_1699,2026-07-08 23:05:53.861767,55.75536856711086,202.59207052282395,3.8603889922079713,62.947840299606355,47.52908952522375,1
MACHINE_1121,2026-07-08 22:41:51.862992,63.2687566930488,255.31330328909638,3.084224882295545,49.814972225271674,60.0647821872212,1
MACHINE_2939,2026-07-08 23:32:25.864914,36.01133262409614,401.09215879108046,5.215591351268538,52.943733249522964,51.324850125452976,1
MACHINE_1233,2026-07-09 00:08:39.866494,40.52566941858244,227.96977846344404,5.316340673582982,52.86217749505808,60.75429162460001,1
MACHINE_2185,2026-07-08 22:11:23.869044,39.08320915770765,251.90878467674125,5.912644953427839,62.57567438749048,91.9510661099264,1
MACHINE_2945,2026-07-08 22:49:54.870136,70.92952593070318,297.84219047873114,4.966837962015708,42.15626907885952,43.91275463387098,1
MACHINE_1030,2026-07-09 00:43:13.871389,60.82817977221647,365.9223857970092,4.292141440935845,64.36298008236098,46.84460831143113,1
MACHINE_045,2026-07-08 22:40:29.872673,53.07830780680713,233.21600214747787,4.494131674757396,63.8135128185636,55.4231697132892,1
MACHINE_2896,2026-07-08 23:24:44.873860,25.789893685279104,438.8885045046115,8.154771567487007,68.0247892078372,29.450772134630682,1
MACHINE_976,2026-07-08 23:45:10.875035,65.99133082991197,233.94409579047561,0.9224101804810927,47.020001516342234,65.13075448906218,1
MACHINE_2202,2026-07-08 22:45:18.876230,58.57798100715701,224.92531803814347,6.932709466793425,68.50464140933994,49.224868930286256,1
MACHINE_2032,2026-07-08 22:48:01.877614,64.20274964586953,245.23494706018482,6.183386953893805,45.95769955906775,49.42350829676688,1
MACHINE_2475,2026-07-09 00:18:13.878992,41.07471562092642,252.62059582982448,8.192405352439145,70.95558625312034,70.85414612492244,1
MACHINE_1327,2026-07-08 23:57:09.889202,46.0537636501871,388.52325397507997,1.5528099999529479,45.738922464467464,40.741580758999845,1
MACHINE_322,2026-07-08 22:31:47.891353,46.79469548775165,339.73843048924385,8.254840512027066,64.77938661521104,56.83859610762998,1
MACHINE_1646,2026-07-08 22:31:24.892734,40.609761910453734,400.1516905303945,6.966893471688289,54.695085437003925,92.10621305662342,1
MACHINE_2482,2026-07-08 22:23:10.893994,67.58790515974773,203.43969469948573,6.200253508427712,56.896057607297095,80.87534367077637,1
MACHINE_2774,2026-07-09 00:04:26.895238,59.015175456439025,253.1821298821564,4.609381881210438,39.91318475464142,41.01879748094141,1
MACHINE_018,2026-07-08 22:54:26.896689,51.69527409439057,205.91066409247392,5.917988042158503,59.60123555810789,76.72891444546322,1
MACHINE_1710,2026-07-08 23:56:22.898361,57.54379174797867,429.20966872956,7.812288455374215,69.72874397573759,57.75286146897372,1
MACHINE_2782,2026-07-08 23:39:43.899685,49.3664140874623,206.313068235755,5.5786688084417575,50.20907616899571,76.08137241332295,1
MACHINE_2621,2026-07-08 22:36:11.900983,27.668633729773152,302.73184488927757,5.923349605218875,43.45231469894843,43.76823916389817,1
MACHINE_1129,2026-07-08 22:30:47.902207,58.844571851490514,368.90076180786974,2.7872211406690015,51.23086083185273,40.81584925150515,1
MACHINE_631,2026-07-08 23:59:28.903368,54.996152384181904,393.50293930880235,4.284622585529041,32.43981442166521,13.933664216102239,1
MACHINE_1683,2026-07-08 23:15:10.904518,48.84173596495023,445.2239595358617,5.674219507538066,62.50164597657387,62.57723249198891,1
MACHINE_677,2026-07-09 00:07:41.905662,43.94146629611278,265.86658478421907,7.640017115022305,54.92815048115385,42.93752424517735,1
MACHINE_992,2026-07-08 23:49:23.906820,44.99489283045504,344.52745332124164,4.287387971234643,77.86118756897082,69.86383548999524,1
MACHINE_2340,2026-07-08 23:03:55.907966,54.37515379566327,274.2760474590305,5.2775888312449375,68.34428329536402,72.39139363122763,1
MACHINE_2935,2026-07-09 00:27:24.909104,33.681231969203104,480.5212297748781,4.5760862166999825,71.13037199652827,86.34771003102124,1
MACHINE_194,2026-07-08 23:05:36.910395,41.261961954879396,258.0390394311588,2.0189608902634384,83.38322901391732,45.64349697686005,1
MACHINE_514,2026-07-08 22:28:18.911901,44.345232574440914,254.65919518462016,6.760098374820681,41.20380375313023,29.334031873367564,1
MACHINE_236,2026-07-08 23:38:54.919453,54.981796337757686,297.37023163450516,2.6151379580487486,55.78714047133684,67.59426016191603,1
MACHINE_165,2026-07-08 23:22:43.923696,67.8373469698704,234.06232139231935,3.7052991538202584,65.68037296791528,44.520792142257825,1
MACHINE_650,2026-07-08 23:11:29.925908,48.38219327326829,344.7430781472866,4.699714753840675,82.92337188651433,46.184585526570345,1
MACHINE_2208,2026-07-08 23:17:18.927588,29.823308687598093,244.42780089683828,7.2078971352035275,49.355720333201326,34.118548640445646,1
MACHINE_2136,2026-07-08 23:39:42.929089,61.8054681938839,321.0708884155811,0.7234644332445099,63.463884112523765,50.41960983413263,1
MACHINE_263,2026-07-08 23:30:45.931348,45.881022816565945,324.05416821832034,3.8892318219553017,69.20365131360836,32.654992708644315,1
MACHINE_2234,2026-07-09 00:43:02.932748,55.360222476131256,117.6483161868112,2.701875684627306,65.98600153578552,82.94455228147386,1
MACHINE_1406,2026-07-08 23:26:20.933940,62.39190498726696,193.039775619395,3.1904946598145556,43.22628025331616,70.03497844188826,1
MACHINE_720,2026-07-08 22:07:56.935125,60.35623099591988,304.8629625089104,2.3741389304911515,65.44564673145071,27.503162974501002,1
MACHINE_450,2026-07-09 00:42:53.936393,53.760063971492016,329.4055619642777,4.691546157959457,66.33182174096876,52.893089997447824,1
MACHINE_1561,2026-07-08 22:05:46.938683,26.719947683478118,359.0256377039481,6.916149780406283,73.19433807721215,58.50050701932567,1
MACHINE_672,2026-07-09 00:03:06.941485,51.18114594546749,218.60722058034847,5.294881820458796,55.18545518249511,68.82622326487281,1
MACHINE_860,2026-07-09 00:42:31.942864,57.51230735409615,314.38620320433296,4.009694542886599,74.77077517168325,36.6354960883963,1
MACHINE_2394,2026-07-08 22:57:07.944031,63.49563230714925,272.718138930504,5.173276047364954,61.89151957550092,73.57903046153173,1
MACHINE_1020,2026-07-08 23:16:19.945215,56.990648855598224,184.57959663149873,6.2371773737203275,49.37592814047216,44.11987564835688,1
MACHINE_1803,2026-07-08 22:42:53.947799,42.00235887159166,192.88185544393554,6.470981011982213,62.14515752141208,37.094715820595724,1
